mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2099044799804688,0.10232136418030006,0.005984878540039063,0.0035200522654825423,gini,3,4000,50,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 4000, 'n_estimators': 50}",0.6953125,0.6953125,0.6640625,0.7265625,0.6875,0.69375,0.020009763241977653,282
2.3578207969665526,0.08956556870308632,0.005980873107910156,8.869683855885636e-07,gini,3,4000,100,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 4000, 'n_estimators': 100}",0.671875,0.7109375,0.6640625,0.7578125,0.6484375,0.690625,0.03940475066537028,287
4.540752983093261,0.1136773926606219,0.008567094802856445,0.0018541979945331495,gini,3,4000,200,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 4000, 'n_estimators': 200}",0.6875,0.6484375,0.6953125,0.71875,0.7265625,0.6953125,0.027510651346342202,280
1.4141726970672608,0.06760737520106362,0.006283903121948242,0.0026701981946596863,gini,3,5000,50,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 5000, 'n_estimators': 50}",0.6796875,0.703125,0.65625,0.6875,0.65625,0.6765625,0.018221724671391562,298
2.715502119064331,0.08209032039809949,0.006209278106689453,0.000998975856205414,gini,3,5000,100,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 5000, 'n_estimators': 100}",0.6640625,0.671875,0.671875,0.7109375,0.7109375,0.6859375,0.020610790559801435,292
5.806674766540527,0.5114903067268928,0.009000158309936524,0.002093655783365066,gini,3,5000,200,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 5000, 'n_estimators': 200}",0.7421875,0.65625,0.6640625,0.734375,0.703125,0.7,0.03514756837250623,276
2.1345069885253904,0.04074236224869593,0.0048067569732666016,0.0007223760484353658,gini,3,8829,50,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 8829, 'n_estimators': 50}",0.6484375,0.7421875,0.625,0.6953125,0.6640625,0.675,0.040625,301
4.351826429367065,0.23404085702023875,0.008022594451904296,0.0018035096371582138,gini,3,8829,100,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 8829, 'n_estimators': 100}",0.609375,0.671875,0.640625,0.703125,0.6640625,0.6578125,0.03140586131600278,308
8.725794124603272,0.2028404809882551,0.010963964462280273,0.002746733834290285,gini,3,8829,200,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 8829, 'n_estimators': 200}",0.6328125,0.6796875,0.625,0.7421875,0.671875,0.6703125,0.041751216299648085,303
0.06361513137817383,0.00541573863653666,0.005183506011962891,0.00040028155954078507,gini,5,10,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 10, 'n_estimators': 50}",0.6875,0.640625,0.65625,0.6796875,0.65625,0.6640625,0.01711632992203644,307
0.1269092082977295,0.014118400290619589,0.006979131698608398,0.003088405852644345,gini,5,10,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 10, 'n_estimators': 100}",0.6796875,0.6875,0.734375,0.671875,0.6875,0.6921875,0.021875,285
0.20886406898498536,0.019419365541737225,0.010986614227294921,0.00336539588510449,gini,5,10,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 10, 'n_estimators': 200}",0.7890625,0.71875,0.7265625,0.71875,0.765625,0.74375,0.028555729503901665,142
0.06798911094665527,0.00504501494823578,0.00558013916015625,0.001351439516200651,gini,5,15,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 15, 'n_estimators': 50}",0.7109375,0.7109375,0.6796875,0.6328125,0.7109375,0.6890625,0.030618621784789725,288
0.1210103988647461,0.01022690293775389,0.005382442474365234,0.0004881115940889492,gini,5,15,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 15, 'n_estimators': 100}",0.7265625,0.7421875,0.734375,0.734375,0.765625,0.740625,0.013441133229754104,163
0.21947627067565917,0.011040038321791656,0.010565471649169923,0.004699792962267903,gini,5,15,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 15, 'n_estimators': 200}",0.78125,0.765625,0.7578125,0.7734375,0.734375,0.7625,0.016086922095292187,78
0.07856569290161133,0.003302232989474731,0.0059794425964355465,0.001261427154288297,gini,5,25,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 25, 'n_estimators': 50}",0.703125,0.703125,0.7421875,0.65625,0.7421875,0.709375,0.031792171795899694,264
0.13132057189941407,0.010302699923731378,0.00578012466430664,0.0007455005262703077,gini,5,25,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 25, 'n_estimators': 100}",0.7734375,0.703125,0.75,0.734375,0.75,0.7421875,0.023175620272173948,154
0.24653220176696777,0.01763780552229666,0.011379623413085937,0.0041913212100704155,gini,5,25,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 25, 'n_estimators': 200}",0.796875,0.7734375,0.75,0.75,0.8203125,0.778125,0.027332587007087343,45
0.09851465225219727,0.006218203532763452,0.005183744430541992,0.0019323070465469955,gini,5,50,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 50, 'n_estimators': 50}",0.7734375,0.703125,0.734375,0.7734375,0.8203125,0.7609375,0.03971332820980886,84
0.15267705917358398,0.010221956226314706,0.005582332611083984,0.0004889103489473897,gini,5,50,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 50, 'n_estimators': 100}",0.7890625,0.78125,0.75,0.7578125,0.7890625,0.7734375,0.01638763825265862,56
0.31228222846984866,0.01920029936653137,0.011565923690795898,0.005232765132549612,gini,5,50,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 50, 'n_estimators': 200}",0.859375,0.765625,0.71875,0.7578125,0.8515625,0.790625,0.05533103503008054,20
0.1200533390045166,0.016648791019256832,0.004984331130981445,1.7019813821387052e-06,gini,5,100,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 100, 'n_estimators': 50}",0.8125,0.78125,0.71875,0.7578125,0.7890625,0.771875,0.031792171795899694,60
0.22249279022216797,0.013423173704285139,0.006378030776977539,0.0010153600930133248,gini,5,100,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 100, 'n_estimators': 100}",0.828125,0.8046875,0.7421875,0.765625,0.765625,0.78125,0.030856902590830466,39
0.4448134422302246,0.019041563991750554,0.010365724563598633,0.0018478590344945128,gini,5,100,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 100, 'n_estimators': 200}",0.859375,0.7734375,0.8125,0.7734375,0.8046875,0.8046875,0.03163821364268216,2
0.21379437446594238,0.010466356869977175,0.00498504638671875,0.0006304532633180172,gini,5,250,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 250, 'n_estimators': 50}",0.75,0.71875,0.6953125,0.7578125,0.765625,0.7375,0.02642427269576213,172
0.37642292976379393,0.025917717979803617,0.005980920791625976,0.0008918039911234474,gini,5,250,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 250, 'n_estimators': 100}",0.796875,0.7421875,0.7265625,0.7578125,0.78125,0.7609375,0.02548360379734389,84
0.7217596054077149,0.21993898446112525,0.008844327926635743,0.001073261844931147,gini,5,250,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 250, 'n_estimators': 200}",0.7890625,0.7421875,0.7890625,0.7578125,0.796875,0.775,0.021194781197266463,51
0.2424349308013916,0.0027435255362233224,0.004184913635253906,0.00039913914591733265,gini,5,500,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 500, 'n_estimators': 50}",0.75,0.7421875,0.7421875,0.734375,0.765625,0.746875,0.010597390598633231,132
0.46395244598388674,0.003207685752131845,0.0049835205078125,5.761645304486548e-07,gini,5,500,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 500, 'n_estimators': 100}",0.8046875,0.7265625,0.78125,0.7890625,0.7265625,0.765625,0.03277527650531724,71
0.9330741405487061,0.029926753295829816,0.007541370391845703,0.0004648894620183474,gini,5,500,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 500, 'n_estimators': 200}",0.8125,0.78125,0.765625,0.765625,0.8046875,0.7859375,0.019515618744994995,29
0.39822893142700194,0.002571813993672828,0.004386281967163086,0.0004891260576235487,gini,5,1000,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 1000, 'n_estimators': 50}",0.71875,0.7421875,0.765625,0.703125,0.7265625,0.73125,0.0213096589015404,193
0.8485522747039795,0.08288774864426346,0.0057796001434326175,0.0007443404151834186,gini,5,1000,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 1000, 'n_estimators': 100}",0.765625,0.7421875,0.7265625,0.75,0.734375,0.74375,0.013441133229754104,142
1.6902736186981202,0.042083077175185876,0.007774448394775391,0.00039916404498692643,gini,5,1000,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 1000, 'n_estimators': 200}",0.765625,0.71875,0.734375,0.7578125,0.7421875,0.74375,0.016682934768798924,142
0.7949613094329834,0.08408596830497242,0.0049841880798339845,0.0006272828683058279,gini,5,2000,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 2000, 'n_estimators': 50}",0.7578125,0.734375,0.703125,0.75,0.7109375,0.73125,0.0213096589015404,193
1.4965600490570068,0.10876651116509883,0.006022739410400391,5.30776520372868e-05,gini,5,2000,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 2000, 'n_estimators': 100}",0.7734375,0.7109375,0.71875,0.7890625,0.7265625,0.74375,0.03140586131600278,142
2.748994159698486,0.15307644442351634,0.007774543762207031,0.0003992093218817003,gini,5,2000,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 2000, 'n_estimators': 200}",0.8046875,0.734375,0.671875,0.7265625,0.7265625,0.7328125,0.0423319287004502,187
0.960307502746582,0.012415681788671435,0.00438532829284668,0.0004884419837908173,gini,5,3000,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 3000, 'n_estimators': 50}",0.71875,0.7109375,0.734375,0.7734375,0.671875,0.721875,0.03299798762803574,229
1.8618438243865967,0.016655518418793706,0.005182456970214844,0.00039925693426136143,gini,5,3000,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 3000, 'n_estimators': 100}",0.7265625,0.734375,0.671875,0.734375,0.765625,0.7265625,0.03045873232752801,211
3.7088191986083983,0.022912742490097438,0.007774162292480469,0.0003984214123742873,gini,5,3000,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 3000, 'n_estimators': 200}",0.7734375,0.703125,0.6875,0.7578125,0.7109375,0.7265625,0.03314563036811941,211
1.1858376026153565,0.016404914230866742,0.0049835205078125,4.422005889652111e-07,gini,5,4000,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 4000, 'n_estimators': 50}",0.7578125,0.71875,0.6953125,0.703125,0.703125,0.715625,0.02242609389751144,249
2.3715234279632567,0.028828979195804513,0.005779647827148437,0.00039823367509803694,gini,5,4000,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 4000, 'n_estimators': 100}",0.7421875,0.7265625,0.6796875,0.7109375,0.71875,0.715625,0.020728904939721248,249
4.702385139465332,0.047799066300644934,0.00737605094909668,0.0004873727984637327,gini,5,4000,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 4000, 'n_estimators': 200}",0.7421875,0.6953125,0.671875,0.7578125,0.6953125,0.7125,0.032173844190584375,256
1.4570328712463378,0.022883416971630675,0.0045849323272705075,0.0004883442173158426,gini,5,5000,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5000, 'n_estimators': 50}",0.7265625,0.734375,0.65625,0.703125,0.671875,0.6984375,0.030297999108852055,278
2.8283456325531007,0.02737340073984897,0.005189418792724609,0.0003960238098769465,gini,5,5000,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5000, 'n_estimators': 100}",0.7265625,0.7265625,0.703125,0.7421875,0.6796875,0.715625,0.021875000000000002,249
5.629311561584473,0.06324695542883739,0.007772493362426758,0.0003983065737234619,gini,5,5000,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5000, 'n_estimators': 200}",0.7578125,0.7109375,0.6640625,0.7578125,0.703125,0.71875,0.035630482034348064,237
2.3129811763763426,0.03889303497476516,0.004186439514160156,0.00039897006344742484,gini,5,8829,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 8829, 'n_estimators': 50}",0.7421875,0.6875,0.65625,0.75,0.6875,0.7046875,0.03576725981956124,269
4.6909996509552006,0.16573147062511714,0.005581474304199219,0.0004882079400968259,gini,5,8829,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 8829, 'n_estimators': 100}",0.71875,0.71875,0.6875,0.7421875,0.6953125,0.7125,0.01939011507186071,256
9.425402164459229,0.3414128241892967,0.007812833786010743,0.0004247543946025467,gini,5,8829,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 8829, 'n_estimators': 200}",0.7421875,0.7421875,0.6796875,0.7265625,0.7109375,0.7203125,0.023385358667337132,233
0.06083526611328125,0.0011290989864898159,0.00478515625,0.00039904429192405284,gini,7,10,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 10, 'n_estimators': 50}",0.6875,0.7265625,0.75,0.6640625,0.6875,0.703125,0.030856902590830466,271
0.10234885215759278,0.0014779919623062175,0.005784130096435547,0.00038856048326622227,gini,7,10,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 10, 'n_estimators': 100}",0.75,0.6796875,0.7109375,0.6640625,0.7109375,0.703125,0.029646353064078555,271
0.18266196250915528,0.002125149422762399,0.008372020721435548,0.0010184983230554475,gini,7,10,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 10, 'n_estimators': 200}",0.8125,0.78125,0.734375,0.7265625,0.8515625,0.78125,0.047134697278119864,39
0.06318955421447754,0.00048702214088561534,0.004584312438964844,0.00048822739330196585,gini,7,15,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 15, 'n_estimators': 50}",0.6953125,0.6953125,0.7109375,0.7109375,0.703125,0.703125,0.006987712429686843,271
0.10691270828247071,0.002210992623017517,0.005581521987915039,0.0004896132408147549,gini,7,15,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 15, 'n_estimators': 100}",0.78125,0.8203125,0.7734375,0.7109375,0.78125,0.7734375,0.03528621809573817,56
0.19506478309631348,0.0026022188580146015,0.007974720001220703,1.5273682954833e-06,gini,7,15,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 15, 'n_estimators': 200}",0.8203125,0.828125,0.75,0.7578125,0.8203125,0.7953125,0.03401803290168319,12
0.06960372924804688,0.001110275480609354,0.004783201217651367,0.0003979558026319117,gini,7,25,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 25, 'n_estimators': 50}",0.7265625,0.7421875,0.7265625,0.703125,0.7890625,0.7375,0.028641098093474003,172
0.11999750137329102,0.0018471147696429808,0.005582952499389648,0.0004896120333876761,gini,7,25,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 25, 'n_estimators': 100}",0.7421875,0.734375,0.7578125,0.734375,0.765625,0.746875,0.012693810007243688,132
0.21890339851379395,0.0029205653888539625,0.008371686935424805,0.0004917527682175668,gini,7,25,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 25, 'n_estimators': 200}",0.8125,0.7421875,0.796875,0.7734375,0.828125,0.790625,0.03021731188408393,20
0.0859616756439209,0.0003840153692228641,0.0045814037322998045,0.00048569162516167114,gini,7,50,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 50, 'n_estimators': 50}",0.796875,0.78125,0.703125,0.7109375,0.7890625,0.75625,0.040564859330459904,99
0.15110349655151367,0.0014771344778390556,0.005583333969116211,0.0004899244672984682,gini,7,50,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 50, 'n_estimators': 100}",0.78125,0.78125,0.765625,0.7109375,0.8046875,0.76875,0.031483502624390446,66
0.2848033905029297,0.004559952108338101,0.00817408561706543,0.0003984489812797157,gini,7,50,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 50, 'n_estimators': 200}",0.828125,0.765625,0.8125,0.7578125,0.8515625,0.803125,0.036106937525910446,5
0.11468095779418945,0.001185071047629341,0.004385662078857422,0.0004881692782181083,gini,7,100,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 100, 'n_estimators': 50}",0.7265625,0.75,0.71875,0.7109375,0.78125,0.7375,0.025483603797343893,172
0.20753660202026367,0.001774730004991212,0.005181074142456055,0.00039768421963875855,gini,7,100,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 100, 'n_estimators': 100}",0.796875,0.7578125,0.7734375,0.71875,0.7421875,0.7578125,0.02660841619676,94
0.405355167388916,0.003319015068243095,0.007973766326904297,0.0006307516711697278,gini,7,100,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 100, 'n_estimators': 200}",0.796875,0.78125,0.765625,0.78125,0.8046875,0.7859375,0.013621559198564604,29
0.19019269943237305,0.0007554936517003749,0.0045868873596191405,0.00048780337340094084,gini,7,250,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 250, 'n_estimators': 50}",0.75,0.7734375,0.734375,0.7265625,0.7890625,0.7546875,0.02348952559120767,103
0.367435884475708,0.0013269189599067273,0.0058115959167480465,0.0004134486306838104,gini,7,250,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 250, 'n_estimators': 100}",0.8125,0.7421875,0.765625,0.734375,0.7421875,0.759375,0.028555729503901665,90
0.719733715057373,0.0017481488072089335,0.008422183990478515,0.0005571176560992643,gini,7,250,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 250, 'n_estimators': 200}",0.84375,0.765625,0.765625,0.734375,0.84375,0.790625,0.04485218779502288,20
0.3112344741821289,0.003684789973092638,0.004585886001586914,0.0004874790389253005,gini,7,500,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 500, 'n_estimators': 50}",0.8125,0.7265625,0.7265625,0.7421875,0.75,0.7515625,0.031792171795899694,111
0.5996881484985351,0.00491382048372249,0.005779886245727539,0.0003982347313641642,gini,7,500,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 500, 'n_estimators': 100}",0.84375,0.7734375,0.703125,0.71875,0.75,0.7578125,0.04941058844013093,94
1.1766448020935059,0.008824718360502498,0.008371400833129882,0.0004890662222182417,gini,7,500,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 500, 'n_estimators': 200}",0.8046875,0.765625,0.7578125,0.7578125,0.7421875,0.765625,0.02096313728906053,71
0.5141647338867188,0.007409400764877137,0.004386758804321289,0.000488348035231125,gini,7,1000,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 1000, 'n_estimators': 50}",0.765625,0.7109375,0.703125,0.734375,0.7421875,0.73125,0.02242609389751144,193
1.0049401760101317,0.009402783319473177,0.005581521987915039,0.0004884413786299774,gini,7,1000,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 1000, 'n_estimators': 100}",0.765625,0.7421875,0.75,0.7578125,0.703125,0.74375,0.021763106683100185,142
2.328126573562622,0.2132622606587657,0.00817122459411621,0.0009752150712376343,gini,7,1000,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 1000, 'n_estimators': 200}",0.7578125,0.7421875,0.7421875,0.7890625,0.734375,0.753125,0.019515618744994995,107
1.1463146209716797,0.05848168606676232,0.005781221389770508,0.0007456010731774863,gini,7,2000,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 2000, 'n_estimators': 50}",0.7734375,0.6953125,0.71875,0.7890625,0.7109375,0.7375,0.03684320663297374,172
2.351527214050293,0.057940820229611945,0.006981563568115234,0.002090885230361878,gini,7,2000,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 2000, 'n_estimators': 100}",0.7890625,0.7421875,0.7265625,0.703125,0.7421875,0.740625,0.028125,163
4.653081464767456,0.08121254002469215,0.008983993530273437,0.0015705814341663443,gini,7,2000,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 2000, 'n_estimators': 200}",0.7890625,0.734375,0.71875,0.75,0.765625,0.7515625,0.024407030237208294,111
1.692856216430664,0.07045136835252575,0.006197118759155273,0.0014870943757419395,gini,7,3000,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 3000, 'n_estimators': 50}",0.78125,0.7265625,0.6953125,0.734375,0.6953125,0.7265625,0.03163821364268216,211
3.2733131885528564,0.12615174340467927,0.008175897598266601,0.0019330958480241302,gini,7,3000,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 3000, 'n_estimators': 100}",0.7578125,0.75,0.703125,0.703125,0.7265625,0.728125,0.022857404434887176,205
5.997227764129638,0.06451527460591491,0.009205436706542969,0.0009955963815653347,gini,7,3000,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 3000, 'n_estimators': 200}",0.7734375,0.7265625,0.703125,0.734375,0.7265625,0.7328125,0.022857404434887176,187
1.8850602149963378,0.08392701953230931,0.004609155654907227,0.0004586716280180345,gini,7,4000,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 4000, 'n_estimators': 50}",0.6953125,0.703125,0.671875,0.765625,0.6953125,0.70625,0.031483502624390446,268
3.6585546493530274,0.17524759135699858,0.008364725112915038,0.0030595746303997257,gini,7,4000,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 4000, 'n_estimators': 100}",0.765625,0.7578125,0.703125,0.765625,0.703125,0.7390625,0.029481191037676886,169
7.29531192779541,0.11749447350047859,0.008172702789306641,0.0007457922240394373,gini,7,4000,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 4000, 'n_estimators': 200}",0.78125,0.734375,0.671875,0.78125,0.71875,0.7375,0.04122158111960287,172
2.1735318183898924,0.061381334457729406,0.004587888717651367,0.0004922328571851822,gini,7,5000,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 5000, 'n_estimators': 50}",0.7421875,0.7265625,0.6796875,0.7421875,0.7421875,0.7265625,0.024206145913796356,211
4.47018871307373,0.21595690180857957,0.0075743675231933595,0.0032495407450132004,gini,7,5000,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 5000, 'n_estimators': 100}",0.7578125,0.7265625,0.671875,0.765625,0.71875,0.728125,0.033292618363535184,205
9.341861152648926,0.3790582297871253,0.009168004989624024,0.0011629832732049361,gini,7,5000,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 5000, 'n_estimators': 200}",0.7421875,0.734375,0.671875,0.734375,0.703125,0.7171875,0.02633171804117612,244
4.009645891189575,0.1794477288616116,0.005576515197753906,0.0016241779090871464,gini,7,8829,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 8829, 'n_estimators': 50}",0.78125,0.6875,0.671875,0.75,0.6953125,0.7171875,0.041457809879442496,244
8.062732315063476,0.17417978672694698,0.006578207015991211,0.001196026843649005,gini,7,8829,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 8829, 'n_estimators': 100}",0.75,0.6875,0.703125,0.7109375,0.7421875,0.71875,0.023696485762661094,237
16.186419916152953,0.19968093925856187,0.011373186111450195,0.0014882967378089399,gini,7,8829,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 8829, 'n_estimators': 200}",0.7265625,0.7578125,0.6640625,0.765625,0.7109375,0.725,0.03644344934278313,220
0.08242759704589844,0.01577115430577981,0.0077745914459228516,0.0034759111222503578,gini,10,10,50,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 10, 'n_estimators': 50}",0.703125,0.6484375,0.75,0.6328125,0.6875,0.684375,0.04151665704870757,293
0.1491852283477783,0.025239600687533285,0.008769798278808593,0.0031770278059584985,gini,10,10,100,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 10, 'n_estimators': 100}",0.734375,0.703125,0.703125,0.7421875,0.71875,0.7203125,0.015934435979977454,233
0.2700615406036377,0.008171879735118166,0.010764741897583007,0.002628805781369626,gini,10,10,200,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 10, 'n_estimators': 200}",0.8125,0.7265625,0.84375,0.7890625,0.78125,0.790625,0.03871722404176209,20
0.09892988204956055,0.012795450087319225,0.008775901794433594,0.0022096396077802,gini,10,15,50,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 15, 'n_estimators': 50}",0.7734375,0.6875,0.671875,0.734375,0.7265625,0.71875,0.03597145135381668,237
0.15487961769104003,0.023476387512560443,0.0071736335754394535,0.0014646736387109063,gini,10,15,100,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 15, 'n_estimators': 100}",0.7421875,0.6953125,0.765625,0.7265625,0.78125,0.7421875,0.030055287596361478,154
0.30573458671569825,0.020308691336083158,0.015797996520996095,0.0062512495302729084,gini,10,15,200,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 15, 'n_estimators': 200}",0.8046875,0.75,0.8046875,0.7578125,0.84375,0.7921875,0.03444594950788844,19
0.09632272720336914,0.007918144937003069,0.008173227310180664,0.003238738516330506,gini,10,25,50,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'n_estimators': 50}",0.71875,0.75,0.703125,0.71875,0.734375,0.725,0.015934435979977454,220
0.19016714096069337,0.016405575736872857,0.010167646408081054,0.004432774926290435,gini,10,25,100,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'n_estimators': 100}",0.8125,0.8046875,0.7578125,0.78125,0.8125,0.79375,0.0213096589015404,16
0.3221754550933838,0.02980331898678519,0.010180091857910157,0.001602039392623527,gini,10,25,200,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'n_estimators': 200}",0.8203125,0.78125,0.7578125,0.8203125,0.8203125,0.8,0.025958199571618983,8
0.1514908790588379,0.018151902776994116,0.0093719482421875,0.003816147857474,gini,10,50,50,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 50, 'n_estimators': 50}",0.796875,0.734375,0.78125,0.7109375,0.8203125,0.76875,0.04032339968926231,66
0.2576015472412109,0.03321364218741197,0.008591270446777344,0.0035603196754896856,gini,10,50,100,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 50, 'n_estimators': 100}",0.8359375,0.796875,0.7734375,0.765625,0.828125,0.8,0.028211672008230916,8
0.4898820400238037,0.07002130592661507,0.013170862197875976,0.003639958529256387,gini,10,50,200,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 50, 'n_estimators': 200}",0.8125,0.78125,0.78125,0.7421875,0.8046875,0.784375,0.024506854908372067,36
0.18620772361755372,0.02383737568465102,0.005382061004638672,0.001352332206460615,gini,10,100,50,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 100, 'n_estimators': 50}",0.796875,0.7734375,0.7265625,0.7578125,0.7265625,0.75625,0.027243118397129208,99
0.35287275314331057,0.02314392206762001,0.008778762817382813,0.0027736070839667606,gini,10,100,100,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 100, 'n_estimators': 100}",0.8359375,0.7734375,0.765625,0.7890625,0.8203125,0.796875,0.027063293868263706,11
0.6567668914794922,0.059693507501137104,0.015376710891723632,0.005776693452026707,gini,10,100,200,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 100, 'n_estimators': 200}",0.8203125,0.78125,0.8125,0.7890625,0.8203125,0.8046875,0.01638763825265862,2
0.31882481575012206,0.029897151301597525,0.00597834587097168,0.002522288313304161,gini,10,250,50,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 250, 'n_estimators': 50}",0.7890625,0.71875,0.7578125,0.7890625,0.8203125,0.775,0.034374999999999996,51
0.6208829402923584,0.04291902072083606,0.008966684341430664,0.003776353917651615,gini,10,250,100,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 250, 'n_estimators': 100}",0.8046875,0.765625,0.75,0.78125,0.8046875,0.78125,0.02153757617514097,39
